Date,^GSPC,log_ret,ewma200,ewma50,ewma20,ewma10,mom200,mom50,mom20,mom10,momrev200,momrev50,momrev20,momrev10,vola200,vola50,vola20,vola10
2017-07-25 00:00:00-04:00,2477.1298828125,0.002918907519898033,2331.598973192423,2430.344856155754,2451.899137400332,2463.090775444682,1.1464107056381132,1.0360659099045595,1.0156042316893035,1.0212736403558702,0.8722877369183164,0.9651895602781855,0.9846355192284417,0.9791695002051974,0.06653940061500745,0.03431114773445021,0.02207484474214186,0.008993969921494776
2017-07-26 00:00:00-04:00,2477.830078125,0.00028262400611947947,2333.0540090623986,2432.2070217231753,2454.3687508026815,2465.770648659285,1.1504778150380894,1.031432118792228,1.0241591639774041,1.0141533114192163,0.8692040706294649,0.9695257514095703,0.9764107329923407,0.986044209233602,0.06642268341068867,0.034062277280838285,0.020021225198502787,0.007028380457399161
2017-07-27 00:00:00-04:00,2475.419921875,-0.0009731616373937137,2334.47058530929,2433.901645258541,2456.3736242381406,2467.5250619712333,1.1440891925855792,1.0311371418947999,1.0142295749572925,1.0112711433675712,0.8740577277371658,0.9698031031666818,0.9859700650536722,0.9888544793930953,0.06632790262854726,0.03407466737686171,0.01844940537664866,0.007385230577516428
2017-07-28 00:00:00-04:00,2472.10009765625,-0.0013420156781160386,2335.8400331933394,2435.3996237839415,2457.871383611294,2468.356886641236,1.156954842330582,1.0488199415913686,1.021655638112898,1.0052170270133434,0.864337970171411,0.9534525044238821,0.9788033880448229,0.9948100491006963,0.06502146306738947,0.028148099822090756,0.015814464616963224,0.006583061041749033
2017-07-31 00:00:00-04:00,2470.300048828125,-0.0007284108345598019,2337.1779437966707,2436.7682679033214,2459.0550660128965,2468.7101888570337,1.1547883430888164,1.044206448531572,1.0193488260011019,1.004538235617942,0.8659595552594598,0.9576650301348569,0.9810184448075472,0.9954822669192375,0.06503639640705704,0.02805740634874427,0.015906412475904394,0.0066823283465992705
2017-08-01 00:00:00-04:00,2476.35009765625,0.0024461207749384662,2338.562741347512,2438.3204965210834,2460.702211883692,2470.0992631841636,1.1612154655019935,1.0397274745514509,1.0194894577215814,1.00639678354035,0.8611666221373482,0.9617904926782955,0.9808831199048026,0.9936438752140612,0.06494520848735477,0.02746118611297171,0.015919329622818057,0.006976057186942121
2017-08-02 00:00:00-04:00,2477.570068359375,0.0004925274073474498,2339.9458988302176,2439.8596954167024,2462.3086744051857,2471.4575913978383,1.161553362453452,1.0348994779268739,1.0185115264594904,1.0015118217970773,0.8609161079675097,0.9662774224248475,0.9818249219782134,0.9984904603578572,0.06494340298903671,0.027097830989104465,0.015917345195179188,0.0046149677788733835
2017-08-03 00:00:00-04:00,2472.159912109375,-0.0021860418349456704,2341.2614611514036,2441.126370581121,2463.2468875198706,2471.5852860726627,1.162548747758935,1.0307452375465294,1.0258989157005394,0.9994784454555513,0.8601789833998077,0.9701718364280666,0.9747549048895775,1.0005218267055382,0.06489877820787927,0.02722186657245989,0.012182858310602085,0.005177332891492325
2017-08-04 00:00:00-04:00,2476.830078125,0.0018873214175395684,2342.610402613828,2442.526515974999,2464.5405247203594,2472.538884627633,1.1576135563080956,1.0301283023067447,1.021297449236863,1.0017350736468262,0.8638461380749871,0.9707528642410087,0.9791466734272402,0.9982679316193755,0.06468285977597359,0.027186226222374838,0.010969231334247539,0.0055053096218270255
2017-08-07 00:00:00-04:00,2480.909912109375,0.0016458446442804673,2343.9865171361716,2444.031747195955,2466.099513995504,2474.060889624313,1.1569843010575416,1.0272620842817728,1.022031523864668,1.0044536037310792,0.8643159627023028,0.9734614129160296,0.9784434008636456,0.9955661429113936,0.06467282863715618,0.02692634001971306,0.010984041118880827,0.005495404561011604
2017-08-08 00:00:00-04:00,2474.919921875,-0.002417352230385335,2345.289337083822,2445.243048163761,2466.93955284117,2474.2170773062558,1.155780875663228,1.0244636818319672,1.0203625154014038,0.9991078542337106,0.8652159081851607,0.9761204986903774,0.9800438421697671,1.000892942401072,0.0647152427590115,0.027087545927380968,0.011391378572661533,0.005415829923187624
2017-08-09 00:00:00-04:00,2474.02001953125,-0.0003636747927123762,2346.5702393967317,2446.3715568448392,2467.61388300213,2474.181248619891,1.1554578457869389,1.025326311237394,1.0125938890949555,0.9984623406474131,0.8654577954931255,0.975299267209061,0.9875627443236777,1.0015400273901065,0.06471935403521148,0.02704704811369339,0.009341961307114593,0.005405073252147032
